id,name,system_name
5118,На Дмитрия Донского 6,BTV61
5122,"На Антона Петрова 208Б  ТД ""Матрешка""",BRN104
5132,На Джейлан  3,STA7
5142,На Наличной,SPB210
5152,На Энергетиков  24А,NOV5
5161,На проспекте Мангилик Ел  17,AST164
5174,На Московской 47,YEKB284
5183,На Трудовой  45,ELT9
5189,На Генерала Кравченко 3к1,SPB155
5201,Бали Кута,DEN1
5204,На проспекте Гагарина  224А,NN245
5218,СЦ (нет приема/выдачи груза),BSK9
5221,6346 Постамат СДЭК,CHSV8
5225,На Радищева 12,TAR10
5228,На 5542-м Проектируемом пр. 16,RAZ2
5232,На Жангельдина 5А,SHYM17
5233,На Объединения,BLSH4
5239,На Кирилла Россинского,KSD46
5252,На Крылова,ANP5
5260,На Коммунистическом  151,SVK7
5262,На Мангилик ел  2,STP5
5266,На 33-м микрорайоне  1,ANG19
5267,На микрорайоне 14А,GLE1
5284,На Киевян  10,YERE15
5287,4895 Постамат Халва,RTK18
5291,На Уинской 13,PRM43
5294,На Богдановича  155,MIN44
5309,На Вокзальной  378А,BKR1
5313,0439 Постамат Халва,MSK1527
5317,На Краснодарской 14,MSK561
5324,На Тишинке,MSK232
5327,Техникум на Энгельса,CHEL56
5332,На Флотской,MSK545
5337,ТЦ Июнь,MTSHCH3
5342,На Комендантском  60 корп. 3,SPB283
5344,На Назаровской  4,LYUB35
5346,На Спасском проезде  171Н,VDN32
5349,На Бескудниковском бульваре  32к5,MSK223
5356,На Махамбета,ATY5
5360,На Северном Власихинском проезде  57,BRN109
5380,На Маяковского,ELU1
5382,На переулке Теличенко  24,BOK2
5384,Основной,YES8
5385,На Ленина  40а,ZAI5
5405,0953 Постамат Халва,MSK1803
5412,На Зубчаниновском шоссе  169,SAM155
5413,На Первомайской  130,STA23
5417,На Петра Первого,MKHCH13
5420,На Героев Танкограда  102,CHEL69
5427,Музей MARQ,ALI1
5430,На Индустриальной  1Б/1  Преображенка,SAM46
5433,Оскар,OMS51
5434,СЦ (прием/выдача тяжелых грузов  LTL) ,ZHLD8
5441,4123 Постамат Халва,YEKB259
5443,На Энгельса 29,VLG8
5446,На Даурской,KZN26
5478,2531 Постамат Халва,MSK1834
5479,2398 Постамат Халва,SPB891
5482,На Степанца  12,OMS138
5487,На Измайльском  41,RND187
5489,На Комсомольской 1,IBR1
5502,На Чапаева  55,NZHV19
5510,На Подмосковной 35,OSTS5
5513,На Депутатской  2,VRN127
5527,На Сейфуллина  531,ALM29
5573,5733 Постамат Халва,STV41
5580,На Титова,NSK53
5582,4104 Постамат Халва,PLK55
5587,На Комсомольском 36,KEM39
5593,1844 Постамат Халва,MSK1966
5597,На Калинина 54А,PTG8
5602,На Халтурина 32,GLD26
5618,Квартал №70,MOK30
5620,"ТЦ ""Верхнепечёрский""",NN22
5624,На Розыбакиева  291,ALM134
5628,7378 Постамат СДЭК,CHT10
5630,Панель С,NDM4
5632,На Адмиралтейской,AST24
5636,На Карла Маркса  35,ALE6
5637,Дунайский проспект  27,SPB173
5646,На Гоголя 100,DNS7
5050,На Победы  191,ALV2
5055,СЦ (прием/выдача тяжелых грузов  LTL),RMN6
5079,На Радищева,SAR14
5087,На 60 лет Октября  13,UST10
5094,На Фестивальной,KSD89
5120,На Тундровом мкр. 2,NUG19
5146,На Семеновской,VLK17
5148,Нет приема/выдачи груза,GRO6
5150,На Ленинградской,YURG1
5155,На Дзержинского  122,TOR2
5157,На Куликовской,BTV1
5187,На Краеведа Соловьева 6  корп.3,KSD178
5188,Колорит,ZHKA4
5219,На Карла Маркса 395,IZHV25
5234,На Абая 148,SHET7
5235,На Кубовой  107/3,NSK123
5240,ПФО На Максимова 27,KZN62
5242,На Большой Черемушкинской  2Ас1,MSK949
5244,На Кирова 179,ABK7
5250,На 2-й микрорайоне  8А  ТЦ Ежевика,KUR27
5255,Среднеохтинский,SPB68
5263,На Онежской,KSD40
5264,СЦ (прием/выдача тяжелых грузов  LTL),TGN5
5273,пр-т. Писателя Знаменского,KSD90
5276,СЦ (нет приема/выдачи груза),NMS2
5340,На Крылова  23,MGN5
5352,На Мира 58/25,KLN13
5355,На Куприна 24к2,MSK2313
5393,Омега,TLT24
5404,На Колхозном переулке 7А,FDS7
5411,На Новослободской,MSK47
5419,На Шоссейной 1,VLM9
5422,На Мокрова,UU11
5428,0888 Постамат Халва,CHBK29
5429,Парнас,SPB41
5439,На микрорайоне Черёмушки  32А,KOZ7
5440,На Ферме,SPD8
5442,На Интернациональной 62А,KLD57
5453,На Казанцевых 58В,BSK5
5480,На Защитников Кавказа,KPV2
5483,На 40-летия Победы  5,CHEL32
5485,На Комсомольской 30,DOL1
5486,Лефортово,MSK297
5491,На Самоковской  10,KST35
5497,На Мира 21,TOM42
5501,На Кирпичном  12А,YELTS1
5503,На Ленина 21А,BOG12
5512,Киевское шоссе,RUM1
5523,На Березанской,KSD52
5524,Леднева,NVR5
5545,На Садовой  88,PES2
5546,На Садовой,AKS1
5547,На Народной  68,TYUM4
5555,0861 Постамат Халва,SPB864
5589,5276 Постамат Халва,MUR36
5594,3909 Постамат Халва,KHMS8
5607,На Дальневосточном проспекте  12к2,SPB1158
5611,На Детскосельской 11 Литер А,PVS10
5615,На Шешембекова,EKI1
5617,На Центральной 65 корп.1,LSG6
5619,На Андрея Бушуева 6,TYUM47
5627,6348 Постамат СДЭК,GRN7
5629,Нет приема/выдачи Фулфилмент на С341 улице,AST173
5643,1461 Постамат Халва,KZN185
5647,На 1 мая  62,KSS9
5648,На Ленина,AKS2
5650,На Некрасова,ZVG4
5652,На Раменки 17  корп. 1,MSK60
5658,На Егорьевском шоссе  4,KRA16
4729,На Усольской,NN53
4739,На Суворова 28Б  пав. 5,KHAB10
4744,На Сосновой,IVN16
4754,На Ворошилова,KUK2
4761,5673 Постамат Халва,VGL49
4764,На Большой Серпуховской 28,PLK22
4774,На Дмитровском шоссе  73с2,MSK2338
4803,Отрадное,OTR3
4809,На Малыгина 71,TYUM126
4816,На Ленина 75А,ATK1
4823,Тропарево-Никулино,MSK303
4842,На Тимирязева  31с1,VLK90
4844,На Речной 24,ZAV3
4857,На Октябрьской 5  Центр,ATM11
4864,На проспекте Ленина  11,SUR60
4869,6086 Постамат Халва,SPB886
4870,На Егорова 13,SPB285
4871,На Старопетровском 1 стр. 2  Войковская,MSK1017
4875,На Гарнаева  63к,FDS6
4876,На Кашика 124,NIZH2
4877,На Больничной 1В,KUN1
4882,На Машиностроителей  5/2,YARS7
4901,На Коммунаров  113,NVT2
4904,На Свободы,RND9
4907,На Героев Рыбачьего  51,MUR23
4909,На Горького  196,BLG28
4929,На Приморской  25,MOL4
4946,На Академика Сахарова,NN26
4947,Алексеевская,MSK310
4952,На Бабушкина,CHEL35
4956,2915 Постамат Халва,MSK1812
4962,На Тенистой,BLG2
4970,На Привокзальной  8,CHBK67
4972,На проспекте Энтузиастов  29,SAR18
4981,На Орджоникидзе 52,SPB1142
4982,Подстепки,POD2
4986,На Гостиничной  11с1,MSK1949
4994,На Хаджи Булача  26А,MKHCH22
5005,На Строителей,KVR4
5008,Автово,SPB18
5011,На Адмирала Нахимова 95А,AST117
5016,На Центральном пер. 17,ZIM2
5023,На проспекте Сейфуллина  287,ALM14
5028,На Ленина  24/1,BAL4
5030,На Наримановской 43,KHTL1
5040,На Сперанского,VLD15
5042,Назарбаева  65,ALM25
5048,На Родонитовой,YEKB53
5054,На Эльбрусской  66А,TER3
5057,На Тархова 25Д,SAR101
5062,На Дзержинского 6,IVT18
5074,0841 Постамат Халва,SAM129
5076,На Ленина  72,BEL9
5077,На Ленина 56Б,ZAL3
5083,Фараон,KSD25
5088,ТК КИТ,ORN15
5100,6273 Постамат Халва,BLSH80
5105,На Светланской 161А  Авангард,VLK47
5114,На Якуба Коласа 35,UFA95
5124,На Шевцовой 58,BAC2
5125,На Московском проспекте 7,SPB260
5134,На Звездной  72В,PAN3
5135,На Маршала Жукова,NZHV1
5136,На Мичурина  3,NOV6
5149,4961 Постамат Халва,BLSH92
5160,На Бакунинском,GOM4
5164,Южнобутовская,BTV8
5165,Академгородок 68,KSK162
5171,На Бабича,YARS15
5175,Нет приема/выдачи Фулфилмент,ODN78
5182,На Восточной  65/1,YABL3
5184,На Набережной 38А,KZL2
5195,На Молодежной  4,KRN74
5196,На Бутлерова  24,MSK2273
5197,На Жукова  3Б,SHMR1
5199,На Лежневской,IVN10
5212,На Московском проспекте  114,VRN103
5214,На Героев Сталинграда 4  Юбилейный,VLG33
5226,На Верхней Первомайской  47к11,MSK280
5229,На Ульянова 97,SRK15
5249,На Орбитальной  9к1,SPB1163
5256,На Демакова 23  Академ,NSK44
5261,На Литвинова  74Б,NN249
5269,На Ремезова,TBL3
5278,Доватора - Шаумяна,CHEL55
5281,Газиэмир,IZM2
5282,На Советской  52/14,TUR5
5285,Электрозаводская,MSK117
5289,На Есенина,BLD16
5300,"На Октябрьском переулке 23  БЦ ""Образцова 14""",MSK2193
5305,На Головнина 3к1,SPB1150
5306,На Ленина  213,YELZ2
5308,На Зарубина,SAR7
5311,На Печатников  1,YEKB341
5314,На Насрутдинова 138,MKHCH23
5318,На Рубцовском 17,RBTS14
5320,На Радищева 18,KRS10
5321,9 Мая,TVD3
5325,На Шахтеров  37,MZHR4
5326,На Ворошилова 6,KSHKH4
5335,На Гренадерской 9к3,DES9
5336,На Вокзальной 3А,SIV1
5338,На Шадрина  64,BSK14
5347,На Пхрабарами 3/21,PKHU2
5365,На Донской  3/3,SCH118
5377,На Ленина 13,VER9
5399,На Титова  2,TOM82
5403,Лоо,SCH26
5406,На Маршала Жукова 13В,NFM9
5409,На Красноармейской,VEL1
5447,На Коста 79,VLZ4
5456,На Орджоникидзе,NSK90
5459,8 микрорайон  7,AKT10
5466,Знаменский на Природной,KSD50
5474,1453 Постамат Халва,NCHL36
5484,1808 Постамат Халва,MSK1931
5493,На Демократическом проезде  1,STV59
5507,На Заречной 19/1,NSK300
5509,Шёнек,FRA1
5521,На Змеиногорском тракте  104п/7,BRN106
5528,На Комарова,SHCHLK9
5529,На Зеленоградской 17,MSK647
5540,На Соколово-Мещерской  29,MSK582
5553,На Пионерской,MAY1
5557,На Ленина 13,KUS2
4905,Восточно-Выборгское шоссе,SER1
4910,4791 Постамат Халва,BRK60
4924,На Лесников 25А  Платинум Арена,KSK61
4926,5770 Постамат Халва,MSK1543
4927,На Центральном,ZLN6
4935,На Бирюкова  10 (мкр. Солнечный),TOM88
4957,2762 Постамат Халва,ELT36
4959,На 1-й Хабаровской 7  ГорДК,KSK186
4978,На Пушкина  129,ALM24
4979,На Полковника Курочкина,TRC1
4987,На Николаева 74,SML6
4992,2674 Постамат Халва,MUR45
5001,ТЦ Горный,GOR5
5003,На Рокоссовского 60,VLG143
5006,На Первомайской  75,ZHLO1
5007,На Ермолова,PTG3
